date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,wet_bulb_temperature_2m,sunshine_duration,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
2025-03-20 22:00:00+00:00,10.412333333333333,58.333333333333336,2.5708636333333335,8.2637699,0.0,0.0,0.0,0.0,1020.9333333333334,1007.47042,4.0,0.0,3.6666666666666665,0.3333333333333333,0.0030200908333333338,0.5272566066666666,3.1297029666666667,9.744106,85.72376866666667,90.95429933333332,7.319999833333333,,,6.236009666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 23:00:00+00:00,9.612333666666666,60.333333333333336,2.2872715666666665,7.5076515666666666,0.0,0.0,0.0,0.0,1020.8000000000001,1007.29981,5.0,0.0,5.0,0.0,0.0012439317,0.4763581666666667,2.4740211333333337,8.877862,59.593749,94.36821333333334,5.3999999999999995,,,5.703190800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 00:00:00+00:00,8.545667,64.33333333333333,2.1852492,6.261254699999999,0.0,0.0,0.0,0.0,1020.5,1006.95322,0.0,0.0,0.0,0.0,0.0020557037999999997,0.39839611333333336,3.5810691333333335,6.376786466666666,70.82377766666667,94.60357333333333,5.3999999999999995,,,5.0986766999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 01:00:00+00:00,7.6290000000000004,67.0,1.8881345000000003,5.508534433333334,0.0,0.0,0.0,0.0,1020.1333333333333,1006.5478933333334,2.6666666666666665,0.0,2.6666666666666665,0.0,0.0,0.34588522,2.0984198666666667,3.4193599999999997,126.14498133333332,106.09916333333335,6.239999999999999,,,4.493382433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 02:00:00+00:00,5.812333433333333,75.0,1.6518087000000001,3.5674090333333335,0.0,0.0,0.0,0.0,1019.9333333333334,1006.2617,0.0,0.0,0.0,0.0,0.0,0.237926742,2.6691117,2.7635263333333335,198.76992833333335,208.87787,6.239999933333333,,,3.4656385333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 03:00:00+00:00,5.962333366666667,73.66666666666667,1.5957318666666669,3.752284233333333,0.0,0.0,0.0,0.0,1019.7000000000002,1006.0387333333333,0.0,0.0,0.0,0.0,0.0,0.24832562666666666,2.3641677,4.136437,177.41165,39.54461866666667,3.9599999333333336,,,3.5041523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 04:00:00+00:00,5.178999999999999,77.66666666666667,1.5925148666666666,2.941162766666667,0.0,0.0,0.0,0.0,1019.5333333333333,1005.8368433333334,0.0,0.0,0.0,0.0,0.0,0.1980921,2.5502378333333335,5.571476266666667,128.58410733333332,60.20435733333333,5.7599998,,,3.102468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 05:00:00+00:00,4.479000133333333,82.33333333333333,1.7180286999999999,2.1424638666666667,0.0,0.0,0.0,0.0,1019.4666666666667,1005.7364266666667,5.333333333333333,4.0,1.3333333333333333,0.0,0.0,0.14967908666666666,3.3759989666666663,7.327946533333333,330.33502,66.14494466666666,4.9199999,,,2.8227395666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 06:00:00+00:00,3.9789999999999996,84.33333333333333,1.5649601999999998,1.6297076666666666,0.0,0.0,0.0,0.0,1019.3333333333334,1005.5804533333334,29.666666666666668,0.0,27.333333333333332,8.333333333333334,0.011199365833333334,0.12797820533333334,3.2860812999999998,8.3712358,299.22093,66.42633866666667,7.799999633333333,,,2.5074924,0.0,6.5,0.75,5.75,9.782430133333333,6.5000003333333325,45.425699,15.849428333333334,1.8271293666666668,14.022299333333335,10.293178133333333,6.826635766666667,110.77501833333334
2025-03-21 07:00:00+00:00,5.5623332,78.0,2.0285099,3.361792266666667,0.0,0.0,0.0,0.0,1019.1333333333333,1005.4615633333333,18.666666666666668,0.0,17.666666666666668,1.3333333333333333,0.03176506866666667,0.20007485333333333,2.8126906666666667,9.518283,122.93251433333334,62.857213333333334,7.3199999,,,3.497093866666667,3583.813066666667,92.25,36.083333333333336,56.166666666666664,219.63121999999998,92.25000333333332,226.52245666666667,138.21208333333334,54.04424866666667,84.16783133333333,328.9571733333333,138.21209,339.40814666666665
2025-03-21 08:00:00+00:00,9.445666666666666,61.666666666666664,2.428353766666667,7.121189333333334,0.0,0.0,0.0,0.0,1018.6,1005.1195966666668,38.666666666666664,0.0,24.666666666666668,19.333333333333332,0.10430017466666668,0.45691995,4.1516098,7.713830000000001,125.41999,71.46238733333333,9.959999666666667,,,5.670028666666667,3600.0,232.16666666666666,131.75,100.41666666666667,408.15965,232.16666,445.05413666666664,284.49922666666663,161.46760866666668,123.03162166666668,500.2238466666667,284.4992233333333,545.3515833333333
2025-03-21 09:00:00+00:00,13.379,49.0,2.863438966666667,10.920188333333334,0.0,0.0,0.0,0.0,1018.0666666666666,1004.7773333333333,84.33333333333333,0.0,52.0,68.33333333333333,0.19892684666666663,0.7857425466666667,5.619556933333333,10.307947799999999,105.44978766666668,83.49041000000001,13.799999499999998,,,7.895394499999999,3600.0,380.5,249.5,131.0,543.0386333333332,380.49999,633.7142133333333,429.0557366666667,281.3380466666667,147.71767666666668,612.3336166666667,429.05572666666666,714.5862000000001
2025-03-21 10:00:00+00:00,16.929,40.666666666666664,3.4645093333333334,14.394607833333334,0.0,0.0,0.0,0.0,1017.0666666666666,1003.9538866666667,61.333333333333336,0.0,53.0,40.666666666666664,0.2911409333333333,1.1461655666666666,6.915048333333334,14.269119333333334,111.17923933333333,100.00909666666666,16.800000333333333,,,9.905563333333333,3600.0,494.1666666666667,335.0833333333333,159.08333333333334,593.0187533333334,494.1666666666667,779.6634466666668,529.6130400000001,359.1098533333333,170.50320666666667,635.5393133333333,529.6130400000001,835.5972633333334
2025-03-21 11:00:00+00:00,20.31233333333333,31.333333333333332,2.7487307,17.666586666666664,0.0,0.0,0.0,0.0,1015.9,1002.9529433333333,63.333333333333336,0.0,50.333333333333336,43.333333333333336,0.36392233,1.6412084666666666,7.614488333333334,17.455389666666665,98.36976599999998,109.20007,18.959999333333332,,,11.254874333333333,3600.0,552.5833333333334,362.5,190.08333333333334,573.2832766666667,552.5833333333334,872.9733333333334,569.7809166666667,373.7659733333333,196.01496333333333,591.0994133333334,569.7809166666667,900.15721
2025-03-21 12:00:00+00:00,22.828999666666665,24.0,1.1866310666666668,19.24063466666667,0.0,0.0,0.0,0.0,1014.6999999999999,1001.8765133333333,99.33333333333333,0.0,59.333333333333336,99.33333333333333,0.44419241000000004,2.1161030333333333,13.044623666666666,21.521872666666667,114.69313666666666,108.84692,27.24,,,11.832475666666667,3600.0,595.25,405.0,190.25,616.10948,595.25,907.3066966666667,593.0013333333333,403.45839333333333,189.54290666666668,613.7636233333333,593.0013333333333,903.8886900000001
2025-03-21 13:00:00+00:00,23.112333333333336,23.0,0.8339018733333333,19.172529333333333,0.0,0.0,0.0,0.0,1013.8333333333334,1001.0327833333334,99.66666666666667,0.0,90.66666666666667,98.0,0.4093406466666667,2.179674,13.947242000000001,25.557317333333334,122.06421533333332,106.24160333333333,29.76,,,11.836539666666667,3600.0,498.5,258.25,240.25,405.7152566666667,498.5,880.3454333333333,479.35139333333336,248.30531333333332,231.0460833333333,390.09143666666665,479.35139333333336,846.5602
2025-03-21 14:00:00+00:00,23.362333333333336,23.666666666666668,1.4396391333333334,19.55286633333333,0.0,0.0,0.0,0.0,1012.8666666666667,1000.0890933333334,99.66666666666667,0.0,85.66666666666667,92.0,0.37786863000000004,2.1937654666666666,13.143763,27.061524666666667,115.81063666666667,105.89250333333332,29.999999,,,12.146855,3600.0,450.0,227.58333333333334,222.41666666666666,395.7326166666667,450.0,793.9519666666666,414.93905,209.84226333333334,205.09679666666668,364.88291,414.93905,732.1042666666667
