date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,ozone,dust,ammonia
2025-03-22 11:00:00+00:00,18.355555555555554,14.891666666666667,205.06944444444446,,1.775,79.88888888888889,1.1805555555555556,3.3361111111111112
2025-03-22 12:00:00+00:00,17.688888888888886,14.177777777777777,200.56944444444446,,1.6375000000000002,84.26388888888889,1.3611111111111112,3.3499999999999996
2025-03-22 13:00:00+00:00,17.268055555555556,13.659722222222221,197.33333333333334,,1.5069444444444444,88.06944444444444,1.4305555555555556,3.3402777777777777
2025-03-22 14:00:00+00:00,16.615277777777777,13.008333333333333,195.18055555555554,,1.386111111111111,90.0,1.625,3.4819444444444447
2025-03-22 15:00:00+00:00,16.094444444444445,12.37638888888889,194.59722222222223,,1.275,91.13888888888889,1.6111111111111112,3.4833333333333334
2025-03-22 16:00:00+00:00,16.334722222222222,12.544444444444444,196.19444444444446,,1.2555555555555555,89.58333333333333,1.6111111111111112,3.7194444444444446
2025-03-22 17:00:00+00:00,17.101388888888888,13.301388888888889,201.91666666666666,,1.2819444444444443,85.26388888888889,1.5972222222222223,4.109722222222222
2025-03-22 18:00:00+00:00,17.866666666666667,13.87638888888889,208.01388888888889,,1.2791666666666666,80.79166666666667,1.5416666666666667,4.2125
2025-03-22 19:00:00+00:00,18.04861111111111,14.254166666666666,209.88888888888889,,1.2472222222222222,76.58333333333333,1.5694444444444444,4.115277777777778
2025-03-22 20:00:00+00:00,18.25,14.416666666666666,210.88888888888889,,1.2444444444444445,73.59722222222223,1.6388888888888888,3.8722222222222222
2025-03-22 21:00:00+00:00,18.580555555555556,14.672222222222224,211.76388888888889,,1.276388888888889,71.18055555555556,1.6805555555555556,3.7097222222222226
2025-03-22 22:00:00+00:00,18.584722222222222,14.681944444444444,212.43055555555554,,1.2902777777777779,69.01388888888889,1.7916666666666667,3.6041666666666665
2025-03-22 23:00:00+00:00,18.608333333333334,14.240277777777777,211.41666666666666,,1.2319444444444445,67.08333333333333,1.7916666666666667,3.558333333333333
2025-03-23 00:00:00+00:00,18.549999999999997,13.870833333333334,210.04166666666666,,1.225,64.56944444444444,1.7777777777777777,3.5374999999999996
2025-03-23 01:00:00+00:00,18.11111111111111,13.62361111111111,208.08333333333334,,1.1875,62.416666666666664,1.7638888888888888,3.6500000000000004
2025-03-23 02:00:00+00:00,17.609722222222224,13.427777777777777,206.66666666666666,,1.1625,60.361111111111114,1.75,3.6652777777777774
2025-03-23 03:00:00+00:00,17.320833333333333,13.216666666666667,204.875,,1.1222222222222222,58.18055555555556,1.7777777777777777,3.788888888888889
2025-03-23 04:00:00+00:00,17.211111111111112,13.097222222222221,204.04166666666666,,1.0722222222222222,56.041666666666664,1.8055555555555556,3.931944444444445
2025-03-23 05:00:00+00:00,17.28611111111111,12.990277777777777,204.38888888888889,,1.073611111111111,53.84722222222222,1.8194444444444444,4.109722222222222
2025-03-23 06:00:00+00:00,17.32361111111111,12.933333333333332,205.76388888888889,,1.113888888888889,52.06944444444444,1.8888888888888888,4.427777777777778
2025-03-23 07:00:00+00:00,16.458333333333332,12.702777777777778,207.66666666666666,,1.1791666666666667,51.833333333333336,2.0416666666666665,4.725
2025-03-23 08:00:00+00:00,15.462499999999999,12.136111111111111,203.11111111111111,,1.2736111111111112,56.56944444444444,2.0694444444444446,4.454166666666667
2025-03-23 09:00:00+00:00,14.654166666666665,11.594444444444443,197.88888888888889,,1.3347222222222221,60.013888888888886,2.0972222222222223,4.466666666666667
2025-03-23 10:00:00+00:00,14.020833333333334,11.101388888888888,192.45833333333334,,1.3777777777777778,66.40277777777777,2.111111111111111,4.201388888888889
2025-03-23 11:00:00+00:00,13.37361111111111,10.556944444444445,187.43055555555554,,1.3222222222222222,70.58333333333333,2.0694444444444446,4.031944444444445
2025-03-23 12:00:00+00:00,12.690277777777778,10.093055555555557,183.68055555555554,,1.2458333333333333,74.79166666666667,2.0694444444444446,3.9694444444444446
2025-03-23 13:00:00+00:00,12.075,9.663888888888888,181.04166666666666,,1.1791666666666667,78.83333333333333,1.9027777777777777,3.9250000000000003
2025-03-23 14:00:00+00:00,11.697222222222223,9.377777777777778,180.77777777777777,,1.1027777777777779,80.41666666666667,1.8194444444444444,4.0569444444444445
2025-03-23 15:00:00+00:00,11.31388888888889,9.152777777777779,181.75,,1.0763888888888888,80.48611111111111,1.7361111111111112,4.199999999999999
2025-03-23 16:00:00+00:00,11.993055555555555,9.5625,187.43055555555554,,1.0486111111111112,76.34722222222223,1.625,4.6875
2025-03-23 17:00:00+00:00,12.988888888888889,10.445833333333333,199.65277777777777,,1.1166666666666667,69.84722222222223,1.5972222222222223,5.223611111111111
2025-03-23 18:00:00+00:00,14.244444444444444,11.565277777777778,208.97222222222223,,1.1777777777777778,63.34722222222222,1.5,5.595833333333333
2025-03-23 19:00:00+00:00,15.219444444444443,12.477777777777778,211.76388888888889,,1.15,56.93055555555556,1.4583333333333333,5.730555555555556
2025-03-23 20:00:00+00:00,15.623611111111112,13.197222222222223,216.13888888888889,,1.1402777777777777,52.47222222222222,1.3472222222222223,5.4319444444444445
2025-03-23 21:00:00+00:00,15.788888888888888,13.433333333333334,219.98611111111111,,1.1152777777777778,48.763888888888886,1.2777777777777777,5.245833333333334
2025-03-23 22:00:00+00:00,16.166666666666668,13.691666666666666,219.5,,1.1152777777777778,46.041666666666664,1.2361111111111112,5.161111111111111
2025-03-23 23:00:00+00:00,16.15972222222222,13.843055555555557,217.31944444444446,,1.0486111111111112,43.708333333333336,1.1666666666666667,5.040277777777778
2025-03-24 00:00:00+00:00,16.168055555555554,13.904166666666667,216.52777777777777,,1.0486111111111112,42.18055555555556,1.1666666666666667,4.968055555555555
