date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,wet_bulb_temperature_2m,sunshine_duration,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
2025-03-21 08:00:00+00:00,8.797249961111111,61.958333333333336,1.6941099092499998,6.051698281944444,0.0,0.0,0.0,0.006805555555555555,1020.7027777777779,988.0831102777779,14.680555555555555,0.4305555555555556,6.819444444444445,11.38888888888889,0.11269664424999999,0.44284398244444445,6.326437145277778,13.1739648125,121.69471541666667,120.82832454166666,13.389999725000001,6.9875,0.342125,5.098641118055556,3573.229173611111,257.7395833333333,166.02024972222222,91.71933395833334,503.7484949305556,257.73958541666667,451.8798229166666,311.4668243055555,200.41885379166666,111.04797127777778,608.7202101388889,311.46682791666666,546.1939873611111
2025-03-21 09:00:00+00:00,11.754194465277777,52.06944444444444,1.9194744413555556,8.760718960833334,0.0,0.0,0.0,0.006805555555555555,1020.3694444444445,988.0729670833334,21.694444444444443,0.4166666666666667,11.48611111111111,14.916666666666666,0.19809884311111112,0.6828874154166666,8.320207243055556,14.778641430555556,113.44430305555555,120.33761655555557,17.24499973611111,8.325,0.34125,6.756254444444444,3600.0,401.7326388888889,291.0708491666667,110.66178958333333,636.98584625,401.7326376388889,628.5645088888889,449.5866166666667,325.6145256944444,123.97209144444443,712.8061815277778,449.58661472222224,703.4998006944445
2025-03-21 10:00:00+00:00,14.101416666666667,45.611111111111114,2.070063949027778,10.91321113575,0.0,0.0,0.0,0.006666666666666666,1019.7624999999999,987.7139336111112,24.84722222222222,0.09722222222222222,13.833333333333334,17.208333333333332,0.2752474276388889,0.9125952122222222,10.010060022222223,16.92534232638889,116.65714318055555,117.02309897222221,20.369999556944446,9.775,0.339625,8.027361175000001,3600.0,515.6631944444445,392.5956961111111,123.06749833333333,709.036165,515.6631927777778,762.9035818055555,549.7194758333334,418.41773527777775,131.3017402638889,755.7690241666667,549.7194745833334,813.3521463888889
2025-03-21 11:00:00+00:00,15.924333402777778,41.583333333333336,2.26807244875,12.761557540694445,0.0,0.0,0.0,0.006666666666666666,1018.9625000000001,987.1136425,26.72222222222222,0.0,16.055555555555557,20.166666666666668,0.33196042402777776,1.113283988888889,11.601045080555556,18.877455770833333,109.24798762500001,114.92976980555555,23.00499945,11.3125,0.3375,9.007985994444445,3600.0,586.1979166666666,455.2727830555555,130.92513347222223,742.9031051388888,586.1979166666666,845.76102625,601.7560316666667,467.24276055555555,134.5132761527778,762.47307625,601.7560316666667,868.28481
2025-03-21 12:00:00+00:00,17.212527847222223,38.236111111111114,2.0678000058055557,13.821334461111112,0.0,0.0,0.0,0.006666666666666666,1018.0958333333333,986.3954918055556,28.73611111111111,0.25,15.25,26.319444444444443,0.3633825076388889,1.2862412636111111,13.580943080555555,20.636271393055555,111.85277133333334,113.55347893055556,26.129999618055553,12.5375,0.3355,9.563454109722223,3600.0,606.65625,472.0553997222222,134.60084972222222,749.2257245833333,606.6562491666667,871.5124441666667,601.7690404166666,468.12495652777784,133.64408495833334,742.9841895833333,601.7690397222223,864.5772384722222
2025-03-21 13:00:00+00:00,17.776416680555556,36.708333333333336,1.9496772324583336,14.000657966666667,0.0,0.0,0.0,0.006527777777777777,1017.3277777777779,985.7012705555555,31.958333333333332,0.9444444444444444,19.84722222222222,28.27777777777778,0.35893329472222224,1.3679303411111112,14.981838923611113,22.41727297222222,113.09492219444445,111.38514256944444,28.449999541666664,13.325,0.333375,9.785784466666666,3600.0,572.7152777777778,435.4920955555556,137.2231825,720.1469505555556,572.7152777777778,838.4254080555555,548.1028650000001,416.63148583333333,131.47137483333333,688.9150848611112,548.1028650000001,802.5055794444445
2025-03-21 14:00:00+00:00,17.91530552777778,36.40277777777778,2.0303123692361114,13.868301913888889,0.0,0.0,0.0,0.006527777777777777,1016.5430555555556,984.9438868055555,30.708333333333332,0.9861111111111112,18.75,26.791666666666668,0.3262285404166667,1.3843030191666665,15.715365409722223,23.982062465277778,110.36613118055556,109.04246186111112,30.074999458333334,13.81875,0.33087500000000003,9.869779555555557,3600.0,495.77430555555554,364.74502819444444,131.0292777777778,676.5994840277777,495.7743072222222,748.7802775,454.3744865277778,334.1550191666667,120.21947140277777,619.74233625,454.37448874999995,686.3261754166666
2025-03-21 15:00:00+00:00,17.565305638888887,37.34722222222222,2.137158047013889,13.452110025000001,0.0,0.0,0.0,0.006388888888888889,1015.875,984.2524734722223,34.5,0.7222222222222222,19.98611111111111,32.736111111111114,0.2683170232777778,1.33393155625,16.30150953472222,25.47662626388889,108.68180969444444,105.05942052777777,31.29499948611111,13.9625,0.32925,9.736507843055556,3586.203148611111,375.9548611111111,258.9414327777778,117.01342861111112,592.9517537500001,375.9548615277778,608.7125215277778,323.53754736111114,222.66051643055556,100.87703256944445,509.6257926388889,323.5375501388889,523.9833831944445
2025-03-21 16:00:00+00:00,16.724333458333334,39.388888888888886,2.1609335638194445,12.711644,0.0,0.0,0.0,0.006388888888888889,1015.4069444444444,983.7035508333333,32.80555555555556,0.1111111111111111,22.47222222222222,29.208333333333332,0.19351479069444444,1.2249328938888888,15.685759715277776,26.674805409722225,101.87697956944444,100.66098297222223,31.30999933333333,13.6375,0.328125,9.341800169444445,3408.649052777778,233.18055555555554,141.23197023611112,91.94858555555555,463.2601744444445,233.1805559722222,427.7948411111111,177.84238527777777,107.44539493055555,70.39699054166667,351.7816612222222,177.84238583333334,326.5682204166667
2025-03-21 17:00:00+00:00,15.01461105972222,43.97222222222222,2.3169867783333333,11.270925287499999,0.0,0.0,0.0,0.006388888888888889,1015.1986111111112,983.3167337499999,33.861111111111114,0.041666666666666664,19.73611111111111,31.569444444444443,0.11260946912499999,1.0173694988888888,13.959210269444444,28.82717551388889,97.16080308333333,97.9685195138889,29.039999166666664,12.96875,0.327375,8.5366621125,2741.7510370833334,94.05208333333333,41.71604801388889,52.33603525,260.8865781111111,94.05208315277778,218.38496625000002,46.33208565277778,20.279788975,26.05229648611111,121.93844043333333,45.55294865277778,107.56291022222223
2025-03-21 18:00:00+00:00,13.011138847222222,49.125,2.174224381,9.244206857222222,0.0,0.0,0.0,0.00625,1015.1638888888889,983.09276125,32.875,0.0,17.944444444444443,31.63888888888889,0.08176967241666666,0.80771620625,13.9244435625,30.941010351388886,92.84162647222223,97.39096311111112,27.364999381944443,12.3,0.326875,7.467519323611111,0.0,8.26736111111111,1.2913207375,6.976040368055555,16.071629094444447,8.267361081944445,43.966019236111116,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 19:00:00+00:00,11.807666765277778,52.208333333333336,2.002902304465278,7.961134169722222,0.0,0.0,0.0,0.00625,1014.9888888888888,982.813246388889,37.263888888888886,0.3194444444444444,16.51388888888889,34.486111111111114,0.05629856612083333,0.6990366419444444,14.241888052777776,32.43791152777778,93.84628616666666,101.93292854166667,28.284999256944445,11.7625,0.326625,6.772236255555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 20:00:00+00:00,10.854888884722222,54.94444444444444,1.8743530156944443,6.921501357611111,0.0,0.0,0.0,0.00625,1014.5388888888889,982.2847725,37.56944444444444,0.3472222222222222,15.472222222222221,35.55555555555556,0.05188584287083334,0.6179833505555555,14.693768326388888,32.78046744444444,92.29503580555556,103.42980879166666,28.599999238888888,11.24375,0.326125,6.224440826388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 21:00:00+00:00,10.056972266666667,57.31944444444444,1.741316919036111,6.132955743749999,0.0,0.0,0.0,0.006111111111111111,1014.1583333333333,981.8406184722221,38.736111111111114,0.06944444444444445,19.305555555555557,37.75,0.046085321984722226,0.5551705201388889,14.478481481944446,32.40313891666667,102.646303375,104.30059911111111,28.47499939722222,10.7875,0.326,5.753482865277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 22:00:00+00:00,9.481277644444445,58.638888888888886,1.5471459070555555,5.493357662666667,0.0,0.0,0.0,0.006111111111111111,1013.7888888888889,981.43163125,37.736111111111114,0.0,18.11111111111111,36.861111111111114,0.04330837266666667,0.5167161854166666,14.690071259722222,32.206307486111115,100.32705794444445,104.17682913888888,28.71499906805555,10.44375,0.325875,5.372577077777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 23:00:00+00:00,8.947249995833333,60.013888888888886,1.363792579652778,4.928201615194444,0.0,0.0,0.0,0.006111111111111111,1013.4791666666666,981.0867691666667,40.81944444444444,0.09722222222222222,27.555555555555557,39.75,0.0407728813875,0.4838569135416667,14.680674305555556,31.692532333333336,104.34266262083332,105.73107247222222,29.059999444444443,10.16875,0.325625,5.018111761111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 00:00:00+00:00,8.41252781388889,61.625,1.2424574868055556,4.433792872777778,0.0,0.0,0.0,0.006111111111111111,1013.2805555555556,980.8467740277779,43.388888888888886,0.08333333333333333,36.19444444444444,41.013888888888886,0.035908834236944444,0.4480885729305555,14.259602129166666,30.5915519375,105.88976644444443,109.84442833333334,29.154999276388892,9.9,0.3255,4.684460472916666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 01:00:00+00:00,8.005583330555556,63.041666666666664,1.2067772576347222,4.069797743333333,0.002777777777777778,0.002777777777777778,0.0,0.006111111111111111,1012.9416666666667,980.4827806944444,46.06944444444444,0.6388888888888888,41.15277777777778,43.361111111111114,0.032167318169444445,0.4195040304166667,13.928536145833334,30.027808583333336,116.62422841666665,114.37467309722223,28.319999395833335,9.6125,0.325375,4.445822653611112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 02:00:00+00:00,7.545861122222222,65.05555555555556,1.2474436302222223,3.6497805462499997,0.0,0.0,0.0,0.006111111111111111,1012.6666666666666,980.1798677777778,48.34722222222222,2.388888888888889,41.291666666666664,46.43055555555556,0.0280819838,0.3813748622777778,13.739263970833333,28.655359897222223,123.16355533333333,120.19454418055557,28.2299990625,9.3375,0.325375,4.216982549444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 03:00:00+00:00,7.184749954166667,66.81944444444444,1.28307824625,3.3844371830555553,0.0,0.0,0.0,0.006111111111111111,1012.5513888888888,980.0344118055556,51.31944444444444,2.0416666666666665,42.333333333333336,46.68055555555556,0.023617568494444446,0.3531260572916667,13.150707302777779,27.67733412638889,122.37839016666668,121.09470406944443,27.0949994625,9.06875,0.325625,4.041353534444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 04:00:00+00:00,6.8312777944444445,68.34722222222223,1.2543529069930557,3.058720262236111,0.0041666666666666675,0.0041666666666666675,0.0,0.006111111111111111,1012.4333333333333,979.8936208333333,49.125,2.4027777777777777,42.34722222222222,42.27777777777778,0.020948008984583336,0.32950924319444447,12.945295879166666,26.687872227777778,120.90010979166667,125.74524854166667,26.134999500000003,8.75625,0.32625000000000004,3.8472259306944445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 05:00:00+00:00,6.420861143055556,70.01388888888889,1.2237272045625,2.626531585097222,0.019444444444444445,0.019444444444444445,0.0,0.006111111111111111,1012.4000000000001,979.7999013888889,49.34722222222222,6.680555555555555,42.236111111111114,45.5,0.01989608921911111,0.30214831324999997,13.081027731944443,26.832191095833334,124.26294618055555,127.57640708333332,25.97999946111111,8.45,0.32725,3.6152729215277777,0.0,0.003472222222222222,0.003472222222222222,0.0,0.19972156944444444,0.003472215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 06:00:00+00:00,6.254194445833333,71.09722222222223,1.281824148236111,2.4384731291527775,0.027777777777777776,0.027777777777777776,0.0,0.006111111111111111,1012.4097222222222,979.7859551388889,51.43055555555556,6.013888888888889,44.013888888888886,49.013888888888886,0.03577163329166667,0.28449729375,13.350921031527779,27.26344776111111,122.83042925000001,127.55899645833334,26.124999348611112,8.35,0.32887500000000003,3.5666684012500003,25.692736756944445,12.64236111111111,2.261522541388889,10.380838569444444,23.309790681944445,12.642361108333333,61.704823958333336,28.902049958333333,5.115599613611111,23.786450552777776,28.998108579166665,15.520814625000002,143.01010869444445
2025-03-22 07:00:00+00:00,7.150722209722222,68.30555555555556,1.58045546575,3.3212716618055556,0.03333333333333333,0.029166666666666667,0.0,0.006111111111111111,1012.5111111111112,979.9795627777779,52.93055555555556,9.277777777777779,48.166666666666664,47.94444444444444,0.05762804229166666,0.32333261180555556,13.864142455555555,27.137286472222222,128.6769545,130.66612658333332,26.974999505555555,8.55625,0.331625,4.1892667352499995,1855.8253766666667,89.30555555555556,33.51415521777778,55.791400333333335,177.1218749472222,89.30555583333334,253.24282430555553,125.86215152777777,46.81765476777778,79.04449691666667,248.2628466986111,125.6527138611111,360.39140166666664
2025-03-22 08:00:00+00:00,8.636833316666667,63.43055555555556,1.9122228252777778,4.728031784722223,0.04027777777777777,0.03888888888888889,0.0,0.0059722222222222225,1012.4597222222224,980.0716316666666,55.638888888888886,11.319444444444445,49.94444444444444,44.111111111111114,0.10248644984722222,0.40972785472222223,14.856323899583336,27.587788571944444,123.93240930555557,123.45560656944446,28.6099994625,8.96875,0.334875,5.136192188194445,2176.170760416667,195.72916666666666,97.68899580147223,98.04017080555555,294.47161679833334,195.72916708333332,459.99845402777777,235.05059205555557,117.09194640624999,117.95864458333332,353.3252518322222,235.05059275,554.1699638888889
2025-03-22 09:00:00+00:00,10.18266662361111,58.416666666666664,2.11479851325,6.159042364444445,0.04583333333333333,0.04583333333333333,0.0,0.0059722222222222225,1012.1152777777778,979.8706840277778,57.625,10.11111111111111,51.111111111111114,50.97222222222222,0.15633970718055556,0.5251054033333333,15.874234998611112,28.553041977777777,117.590320125,120.03393468472223,30.784999143055554,9.51875,0.336875,6.042691658333333,2343.8502131944447,303.4583333333333,169.10338954152778,134.35494379166664,371.1170871125,303.45833375,636.3824088888889,338.62619829166664,188.5202074159722,150.10599219444444,413.86243010416666,338.6261998194444,711.1573933333334
2025-03-22 10:00:00+00:00,11.644472206944444,54.111111111111114,2.286461616295833,7.499445556111111,0.029166667222222227,0.025000000694444448,0.0,0.0059722222222222225,1011.5027777777777,979.3944070833334,58.291666666666664,10.722222222222221,49.361111111111114,53.166666666666664,0.20940078401388887,0.6482577090277778,16.93904873611111,28.964038105555556,122.1244096111111,117.09249575416668,32.85499941944445,10.275,0.33725,6.876423606944445,2631.005463805556,395.86805555555554,233.30941230416667,162.55864304166667,424.0069989231945,395.86805472222227,770.3924554166666,421.3618222777778,248.1663190102778,173.19550156944445,451.06018143930555,421.3618206111111,820.6742354166666
2025-03-22 11:00:00+00:00,12.813916604166668,51.18055555555556,2.474269842361111,8.660366240277778,0.019444444444444445,0.018055555555555557,0.0,0.0059722222222222225,1010.7805555555556,978.7972944444443,58.791666666666664,14.930555555555555,48.19444444444444,51.47222222222222,0.2528310528611111,0.7518971534722222,17.80118619027778,29.342426305555552,119.56148800694444,111.41116830555556,34.42499938888889,11.15625,0.336125,7.554291608333333,2682.8545068055555,465.25694444444446,280.6886022055556,184.56834193055556,461.1433813972223,465.25694444444446,852.9154872222222,477.2074725277778,287.76146271388893,189.44600690277778,472.7761736138889,477.2074725277778,875.2774763888889
2025-03-22 12:00:00+00:00,13.63961105138889,49.291666666666664,2.638841940611111,9.500517362499998,0.026388888888888892,0.019444444444444445,0.0,0.005833333333333333,1009.9472222222222,978.0594922222222,57.31944444444444,14.555555555555555,45.81944444444444,49.513888888888886,0.27019786993055556,0.8285893488888889,18.156044341666664,29.641077191666668,110.51573562916667,115.50901665277777,35.79999936805555,11.925,0.33499999999999996,8.035113511111112,2693.7014255,480.61805555555554,288.65363310416666,191.96442277777777,461.6542664208334,480.61805555555554,878.3495469444445,476.50439409722225,286.0544822820833,190.44991159722224,457.4860903569445,476.50439409722225,871.2687019444444
2025-03-22 13:00:00+00:00,14.106277726388889,48.375,2.7668022022222223,9.933977696527778,0.027777777777777776,0.027777777777777776,0.0,0.005833333333333333,1009.1902777777777,977.3707668055556,57.02777777777778,16.069444444444443,46.333333333333336,44.916666666666664,0.2698664561111111,0.8729113427777777,18.18048547777778,29.920823245833333,109.17540706944445,100.72068405555555,36.37499938888889,12.55625,0.33325,8.313449502777779,2768.9602269444445,464.37847222222223,279.1705054861111,185.20796638888888,463.6906827116666,464.37847222222223,844.9845080555556,444.42906458333334,267.0731597113889,177.35590331944445,443.5526109031945,444.42906458333334,808.9452529166667
2025-03-22 14:00:00+00:00,14.252111083333334,48.22222222222222,2.828964495,10.073721824166666,0.030555555555555558,0.029166666666666667,0.0,0.005833333333333333,1008.5236111111111,976.7437577777778,57.833333333333336,13.222222222222221,42.81944444444444,45.125,0.24716386680555555,0.8878372708333333,17.85218999027778,30.118547083333333,102.16694930555555,100.36111529166666,35.734999458333334,13.05625,0.33099999999999996,8.407787322222223,2820.9829323333333,406.75694444444446,243.18214980555553,163.57479491666666,451.8669428930555,406.7569398611111,755.1196429166666,372.9025167361111,222.80464093055556,150.0978763888889,413.91070833472224,372.90251326388886,692.580475
2025-03-22 15:00:00+00:00,14.0486388375,48.43055555555556,2.736138644583333,9.83397515138889,0.008333333333333335,0.005555555555555556,0.0,0.005833333333333333,1007.9513888888889,976.1722779166666,54.75,11.13888888888889,40.44444444444444,35.09722222222222,0.2110923526527778,0.8715792602083333,17.956947387499998,30.26097344027778,101.65160972222222,100.36223256944444,35.229999166666666,13.225,0.3305,8.267626456944445,2859.715561013889,323.8229166666667,187.611046375,136.2118701388889,427.24520231944445,323.8229166666667,614.9055655555555,279.05341302777776,161.5458960888889,117.50751779166666,367.6781687777777,279.05341316666664,530.1316155555555
2025-03-22 16:00:00+00:00,13.334055506944445,51.06944444444444,2.851967645555556,9.229690990694444,0.03194444444444445,0.03194444444444445,0.0,0.005833333333333333,1007.5625,975.7305981944444,52.27777777777778,8.13888888888889,36.80555555555556,35.888888888888886,0.15598309418055556,0.7910011506944444,17.35453068611111,31.383944573611114,99.46659219444444,96.90922445833333,34.354999326388885,12.875,0.331875,7.953806851388888,2881.207872736111,210.11805555555554,111.13660888888889,98.98144659722223,357.81704405000005,210.11805875,433.9252898611111,161.03218708333333,85.06430664861111,75.9678799861111,273.28777980555554,161.03218916666665,332.69738805555556
2025-03-22 17:00:00+00:00,12.100722193055555,55.861111111111114,2.999964320416667,8.269340052138888,0.05416666666666667,0.05416666666666667,0.0,0.005833333333333333,1007.4013888888888,975.4429594444443,54.375,6.694444444444445,38.25,42.25,0.09425983772222223,0.6599231226944444,15.731662387500002,32.52937323611111,97.4485894861111,97.86553158333334,32.58499909722222,12.19375,0.334875,7.400293490277779,2424.275998888889,89.45138888888889,36.28675656576389,53.16463225,217.05607888055556,89.45139006944444,224.54024680555554,45.492843666666666,18.47760211823611,27.0152415375,106.56625149166666,44.8784795,113.7604018888889
2025-03-22 18:00:00+00:00,10.496555583333334,61.916666666666664,3.084879418888889,6.866841116722223,0.04444444444444444,0.04444444444444444,0.0,0.005833333333333333,1007.3680555555555,975.2529269444444,60.375,8.666666666666666,33.263888888888886,51.208333333333336,0.06131776716666667,0.507737259125,14.400064079166668,32.48245852777777,100.815551125,98.9991003611111,29.809999368055554,11.49375,0.338625,6.602935026388889,0.5523437499999999,8.347222222222221,1.2888798463888889,7.058342381944445,15.135041243055557,8.347222244444445,47.067461791666666,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 19:00:00+00:00,9.195430566666666,65.81944444444444,2.766588468388889,5.771067135833333,0.0625,0.0625,0.0,0.005833333333333333,1007.9972222222223,975.7419002777777,56.138888888888886,9.416666666666666,38.22222222222222,41.166666666666664,0.03322326976611111,0.40791537525,12.6288358875,31.389859565277774,91.48596859722223,98.65663531944443,26.644999515277775,10.86875,0.344,5.832931570833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 20:00:00+00:00,8.343347166666668,68.72222222222223,2.609983919558333,4.886650334152778,0.009722222222222222,0.009722222222222222,0.0,0.005833333333333333,1007.6152777777778,975.2914072222223,62.06944444444444,8.319444444444445,41.44444444444444,47.861111111111114,0.02850887649125,0.35128644433333334,12.61328555,30.580708027777778,95.7228211875,100.77818644444444,26.894999515277775,10.25625,0.349875,5.3208556351944445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 21:00:00+00:00,7.6857083388888885,70.80555555555556,2.4381344404166665,4.233782200138889,0.004166666666666667,0.004166666666666667,0.0,0.005833333333333333,1007.3319444444444,974.9484633333333,61.138888888888886,8.75,41.791666666666664,47.861111111111114,0.024733740756944442,0.31247355295833334,12.341458831944443,29.657095805555556,97.64561365277778,103.98353229166668,26.404999302777778,9.725,0.354,4.9022388744444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
